space,02-121-1-A,Sponson storeroom No. 3,o2,Z2,Stowage,121,starboard
space,02-121-2-A,Life raft stowage No. 4,o2,Z2,Stowage,121,port
space,02-128-4-Q,Weapons elevator No. 2 machinery room – port,o2,Z2,Machinery / operational,128,port
space,02-136-1-Q,Aircraft elevator No. 2 machinery room,o2,Z2,Machinery / operational,136,starboard
space,02-136-2-A,Hose reel locker No. 3,o2,Z2,Stowage,136,port
space,02-137-1-A,Ordnance ready service locker No. 2,o2,Z2,Stowage,137,starboard
space,02-144-3-Q,Weapons elevator No. 3 machinery room – starboard,o2,Z2,Machinery / operational,144,starboard
space,02-146-2-Q,Aircraft elevator No. 4 machinery room,o2,Z2,Machinery / operational,146,port
space,02-152-4-Q,Weapons elevator No. 3 machinery room – port,o2,Z2,Machinery / operational,152,port
space,02-153-1-A,Life raft stowage No. 5,o2,Z2,Stowage,153,starboard
space,02-153-2-A,Ordnance ready service locker No. 3,o2,Z2,Stowage,153,port
space,02-168-3-Q,Weapons elevator No. 4 machinery room – starboard,o2,Z2,Machinery / operational,168,starboard
space,02-169-1-A,Ordnance ready service locker No. 4,o2,Z2,Stowage,169,starboard
space,02-169-2-A,Ordnance ready service locker No. 5,o2,Z2,Stowage,169,port
space,02-176-4-Q,Weapons elevator No. 4 machinery room – port,o2,Z2,Machinery / operational,176,port
space,02-184-1-A,Hose reel locker No. 4,o2,Z2,Stowage,184,starboard
space,02-184-2-A,Sponson storeroom No. 4,o2,Z2,Stowage,184,port
space,02-186-1-Q,Aircraft elevator No. 3 machinery room,o2,Z2,Machinery / operational,186,starboard
space,02-192-3-Q,Weapons elevator No. 5 machinery room – starboard,o2,Z2,Machinery / operational,192,starboard
space,02-200-4-Q,Weapons elevator No. 5 machinery room – port,o2,Z2,Machinery / operational,200,port
space,02-201-1-A,Sponson storeroom No. 5,o2,Z2,Stowage,201,starboard
space,02-201-2-A,Ordnance ready service locker No. 6,o2,Z2,Stowage,201,port
space,02-216-1-A,Ordnance ready service locker No. 7,o2,Z2,Stowage,216,starboard
space,02-216-2-A,Ordnance ready service locker No. 8,o2,Z2,Stowage,216,port
space,02-216-3-Q,Weapons elevator No. 6 machinery room – starboard,o2,Z2,Machinery / operational,216,starboard
space,02-224-4-Q,Weapons elevator No. 6 machinery room – port,o2,Z2,Machinery / operational,224,port
space,02-240-1-J,JP-5 filling station – aft starboard,o2,Z5,Fuel / JP-5,240,starboard
space,02-240-2-J,JP-5 filling station – aft port,o2,Z5,Fuel / JP-5,240,port
space,02-250-0-T,02 level passage – aft,o2,Z5,Passage / trunk,250,centreline
space,01-16-0-L,Chief petty officer mess – forward,o1,Z3,Living,16,centreline
space,01-30-1-L,Forward officers' berthing No. 1,o1,Z3,Living,30,starboard
space,01-30-2-L,Forward officers' berthing No. 2,o1,Z3,Living,30,port
space,01-60-3-A,Squadron storeroom No. 1,o1,Z2,Stowage,60,starboard
space,01-60-4-A,Flammable liquids storeroom No. 1,o1,Z2,Stowage,60,port
space,01-64-1-Q,AIMD Jet engine shop,o1,Z2,Aviation,64,starboard
space,01-80-1-Q,AIMD Hydraulics shop,o1,Z2,Aviation,80,starboard
space,01-80-3-A,Tool issue room No. 1,o1,Z2,Stowage,80,starboard
space,01-80-4-A,Tool issue room No. 2,o1,Z2,Stowage,80,port
space,01-96-1-Q,AIMD Avionics repair shop,o1,Z2,Aviation,96,starboard
space,01-100-4-A,Squadron storeroom No. 3,o1,Z2,Stowage,100,port
space,01-101-3-A,Squadron storeroom No. 2,o1,Z2,Stowage,101,starboard
space,01-112-1-Q,AIMD Tire & wheel shop,o1,Z2,Aviation,112,starboard
space,01-121-3-A,Aviation supply storeroom No. 1,o1,Z2,Stowage,121,starboard
space,01-121-4-A,Squadron storeroom No. 4,o1,Z2,Stowage,121,port
space,01-128-2-Q,AIMD Airframes shop,o1,Z2,Aviation,128,port
space,01-140-1-Q,Boat davit machinery – starboard,o1,Z2,Machinery / operational,140,starboard
space,01-140-2-Q,Boat davit machinery – port,o1,Z2,Machinery / operational,140,port
space,01-140-3-A,Aviation supply storeroom No. 2,o1,Z2,Stowage,140,starboard
space,01-141-4-A,Tool issue room No. 3,o1,Z2,Stowage,141,port
space,01-144-2-Q,AIMD Power plants shop,o1,Z2,Aviation,144,port
space,01-160-2-Q,AIMD Aviation electricians' shop,o1,Z2,Aviation,160,port
space,01-160-3-A,Tool issue room No. 4,o1,Z2,Stowage,160,starboard
space,01-161-4-A,Flammable liquids storeroom No. 2,o1,Z2,Stowage,161,port
space,01-176-1-Q,AIMD Ground support equipment shop,o1,Z2,Aviation,176,starboard
space,01-180-4-A,Squadron storeroom No. 5,o1,Z2,Stowage,180,port
space,01-181-3-A,Flammable liquids storeroom No. 3,o1,Z2,Stowage,181,starboard
space,01-192-2-Q,AIMD Composite repair shop,o1,Z2,Aviation,192,port
space,01-201-3-A,Aviation supply storeroom No. 3,o1,Z2,Stowage,201,starboard
space,01-201-4-A,Tool issue room No. 5,o1,Z2,Stowage,201,port
space,01-208-1-Q,AIMD Survival equipment shop,o1,Z2,Aviation,208,starboard
space,01-220-3-A,Squadron storeroom No. 6,o1,Z2,Stowage,220,starboard
space,01-220-4-A,Flammable liquids storeroom No. 4,o1,Z2,Stowage,220,port
space,01-236-0-T,01 level passage – aft,o1,Z5,Passage / trunk,236,centreline
space,01-248-1-Q,Aft mooring station – starboard,o1,Z5,Machinery / operational,248,starboard
space,01-248-2-Q,Aft mooring station – port,o1,Z5,Machinery / operational,248,port
space,1-12-0-A,Chain locker access & bosun storeroom,Main,Z3,Stowage,12,centreline
space,1-28-0-T,Main deck passage – forward,Main,Z3,Passage / trunk,28,centreline
space,1-60-0-Q,Hangar Bay 1,Main,Z2,Aviation,60,centreline
space,1-65-1-Q,Hangar bay fire station No. 1,Main,Z2,Aviation,65,starboard
space,1-65-2-Q,Ordnance staging area No. 1,Main,Z2,Aviation,65,port
space,1-70-1-C,Conflagration station No. 1,Main,Z2,Command & surveillance,70,starboard
space,1-81-1-Q,Hangar bay fire station No. 2,Main,Z2,Aviation,81,starboard
space,1-81-2-Q,Hangar bay workshop No. 1,Main,Z2,Aviation,81,port
space,1-86-1-T,Aircraft elevator No. 1 trunk,Main,Z2,Passage / trunk,86,starboard
space,1-96-1-Q,Hangar deck storeroom No. 1,Main,Z2,Aviation,96,starboard
space,1-96-2-Q,Ordnance staging area No. 2,Main,Z2,Aviation,96,port
space,1-112-2-Q,Hangar bay workshop No. 2,Main,Z2,Aviation,112,port
space,1-113-1-Q,Aircraft tie-down locker No. 1,Main,Z2,Aviation,113,starboard
space,1-118-0-Q,Hangar bay divisional door No. 1,Main,Z2,Machinery / operational,118,centreline
space,1-120-0-Q,Hangar Bay 2,Main,Z2,Aviation,120,centreline
space,1-128-2-Q,Ordnance staging area No. 3,Main,Z2,Aviation,128,port
space,1-129-1-Q,Hangar deck storeroom No. 2,Main,Z2,Aviation,129,starboard
space,1-130-1-C,Conflagration station No. 2,Main,Z2,Command & surveillance,130,starboard
space,1-136-0-Q,Hangar Bay 2 (elevator No. 2 bay),Main,Z2,Aviation,136,centreline
space,1-136-1-C,Hangar deck control,Main,Z2,Command & surveillance,136,starboard
space,1-136-1-T,Aircraft elevator No. 2 trunk,Main,Z2,Passage / trunk,136,starboard
space,1-144-1-Q,Hangar bay workshop No. 3,Main,Z2,Aviation,144,starboard
space,1-144-2-Q,Aircraft tie-down locker No. 2,Main,Z2,Aviation,144,port
space,1-146-2-T,Aircraft elevator No. 4 trunk,Main,Z2,Passage / trunk,146,port
space,1-160-0-Q,Hangar Bay 3 (uptake bay),Main,Z2,Aviation,160,centreline
space,1-160-1-Q,Ordnance staging area No. 4,Main,Z2,Aviation,160,starboard
space,1-160-2-Q,Hangar bay fire station No. 3,Main,Z2,Aviation,160,port
space,1-177-1-Q,Hangar bay fire station No. 4,Main,Z2,Aviation,177,starboard
space,1-177-2-Q,Ordnance staging area No. 5,Main,Z2,Aviation,177,port
space,1-178-0-Q,Hangar bay divisional door No. 2,Main,Z2,Machinery / operational,178,centreline
space,1-180-0-Q,Hangar Bay 3,Main,Z2,Aviation,180,centreline
space,1-186-1-T,Aircraft elevator No. 3 trunk,Main,Z2,Passage / trunk,186,starboard
space,1-190-1-C,Conflagration station No. 3,Main,Z2,Command & surveillance,190,starboard
space,1-193-1-Q,Aircraft tie-down locker No. 3,Main,Z2,Aviation,193,starboard
space,1-193-2-Q,Hangar bay fire station No. 5,Main,Z2,Aviation,193,port
space,1-208-1-Q,Ordnance staging area No. 6,Main,Z2,Aviation,208,starboard
space,1-208-2-Q,Hangar bay fire station No. 6,Main,Z2,Aviation,208,port
space,1-224-1-Q,Ordnance staging area No. 7,Main,Z2,Aviation,224,starboard
space,1-224-2-Q,Hangar bay workshop No. 4,Main,Z2,Aviation,224,port
space,1-234-0-Q,Fantail,Main,Z5,Aviation,234,centreline
space,1-238-1-Q,Jet engine test cell,Main,Z5,Aviation,238,starboard
space,1-252-2-Q,Aft mooring gear room,Main,Z5,Machinery / operational,252,port
space,2-18-1-L,Crew washroom & head No. 1,2nd,Z3,Living,18,starboard
space,2-18-2-L,Crew berthing No. 1,2nd,Z3,Living,18,port
space,2-24-0-T,Second deck passage No. 1,2nd,Z3,Passage / trunk,24,centreline
space,2-31-1-L,Crew washroom & head No. 2,2nd,Z3,Living,31,starboard
space,2-32-2-L,Crew washroom & head No. 3,2nd,Z3,Living,32,port
space,2-40-0-Q,Ship's laundry,2nd,Z3,Machinery / operational,40,centreline
space,2-41-0-Q,Damage control repair locker No. 2,2nd,Z3,Command & surveillance,41,centreline
space,2-42-1-L,Crew berthing No. 2,2nd,Z3,Living,42,starboard
space,2-44-2-L,Crew berthing No. 3,2nd,Z3,Living,44,port
space,2-48-0-T,Second deck passage No. 2,2nd,Z3,Passage / trunk,48,centreline
space,2-55-1-L,Crew berthing No. 4,2nd,Z3,Living,55,starboard
space,2-55-2-L,Crew berthing No. 5,2nd,Z3,Living,55,port
space,2-62-0-L,Forward mess deck,2nd,Z3,Living,62,centreline
space,2-66-1-L,Crew berthing No. 6,2nd,Z3,Living,66,starboard
space,2-68-2-L,Crew berthing No. 7,2nd,Z3,Living,68,port
space,2-72-0-T,Second deck passage No. 3,2nd,Z3,Passage / trunk,72,centreline
space,2-78-1-L,Crew berthing No. 8,2nd,Z3,Living,78,starboard
space,2-79-2-L,Crew washroom & head No. 4,2nd,Z3,Living,79,port
space,2-91-1-L,Crew washroom & head No. 5,2nd,Z3,Living,91,starboard
space,2-91-2-L,Crew berthing No. 9,2nd,Z3,Living,91,port
space,2-96-0-T,Second deck passage No. 4,2nd,Z4,Passage / trunk,96,centreline
space,2-100-0-Q,Damage control repair locker No. 3,2nd,Z4,Command & surveillance,100,centreline
space,2-106-0-Q,Main galley,2nd,Z4,Living,106,centreline
space,2-120-0-T,Second deck passage No. 5,2nd,Z4,Passage / trunk,120,centreline
space,2-126-0-Q,Scullery,2nd,Z4,Living,126,centreline
space,2-132-0-L,Enlisted mess decks,2nd,Z4,Living,132,centreline
space,2-140-1-L,Sick bay,2nd,Z4,Living,140,starboard
space,2-140-2-Q,Ship's store,2nd,Z4,Stowage,140,port
space,2-144-0-T,Second deck passage No. 6,2nd,Z4,Passage / trunk,144,centreline
space,2-150-2-Q,Post office,2nd,Z4,Stowage,150,port
space,2-152-0-Q,Scullery No. 2,2nd,Z4,Living,152,centreline
space,2-154-1-L,Intensive care & ward,2nd,Z4,Living,154,starboard
space,2-156-2-L,Disbursing & personnel office,2nd,Z4,Living,156,port
space,2-160-0-Q,Damage control repair locker No. 4,2nd,Z4,Command & surveillance,160,centreline
space,2-160-1-Q,Mess Decks – starboard,2nd,Z4,Living,160,starboard
space,2-160-2-Q,Uptake Space No. 3,2nd,Z4,Machinery / electrical,160,port
space,2-162-1-Q,Pharmacy & medical storeroom,2nd,Z4,Stowage,162,starboard
space,2-166-1-L,Dental,2nd,Z4,Living,166,starboard
space,2-166-2-Q,Barber shop,2nd,Z4,Living,166,port
space,2-168-0-T,Second deck passage No. 7,2nd,Z4,Passage / trunk,168,centreline
space,2-176-0-L,Chief petty officer mess – aft,2nd,Z4,Living,176,centreline
space,2-176-0-Q,Wardroom Terminal Space,2nd,Z4,Living,176,centreline
space,2-186-1-L,Crew berthing No. 1,2nd,Z4,Living,186,starboard
space,2-188-2-L,Crew berthing No. 2,2nd,Z4,Living,188,port
space,2-192-0-T,Second deck passage No. 8,2nd,Z5,Passage / trunk,192,centreline
space,2-196-0-Q,Machine shop,2nd,Z5,Machinery / operational,196,centreline
space,2-198-1-L,Crew washroom & head No. 1,2nd,Z5,Living,198,starboard
space,2-199-2-L,Crew berthing No. 3,2nd,Z5,Living,199,port
space,2-210-2-L,Crew berthing No. 5,2nd,Z5,Living,210,port
space,2-212-0-Q,Electrical repair shop,2nd,Z5,Electrical,212,centreline
space,2-212-1-L,Crew berthing No. 4,2nd,Z5,Living,212,starboard
space,2-216-0-T,Second deck passage No. 9,2nd,Z5,Passage / trunk,216,centreline
space,2-220-0-Q,Damage control repair locker No. 5,2nd,Z5,Command & surveillance,220,centreline
space,2-223-1-L,Crew berthing No. 6,2nd,Z5,Living,223,starboard
space,2-224-0-Q,Aft galley,2nd,Z5,Living,224,centreline
space,2-224-2-L,Crew washroom & head No. 2,2nd,Z5,Living,224,port
space,2-234-1-L,Crew washroom & head No. 3,2nd,Z5,Living,234,starboard
space,2-234-2-L,Crew berthing No. 7,2nd,Z5,Living,234,port
space,2-240-0-T,Second deck passage No. 10,2nd,Z5,Passage / trunk,240,centreline
space,2-248-1-L,Crew berthing No. 8,2nd,Z5,Living,248,starboard
space,2-248-2-L,Crew washroom & head No. 4,2nd,Z5,Living,248,port
space,3-20-1-L,Division office No. 1,3rd,Z3,Living,20,starboard
space,3-22-2-L,Division office No. 2,3rd,Z3,Living,22,port
space,3-30-3-T,Third deck trunk No. 1,3rd,Z3,Passage / trunk,30,starboard
space,3-31-2-L,Division office No. 4,3rd,Z3,Living,31,port
space,3-32-1-L,Division office No. 3,3rd,Z3,Living,32,starboard
space,3-40-0-C,Forward IC & gyro room,3rd,Z3,Command & surveillance,40,centreline
space,3-40-1-L,Division office No. 5,3rd,Z3,Living,40,starboard
space,3-42-2-L,Crew berthing No. 1,3rd,Z3,Living,42,port
space,3-50-1-L,Division office No. 6,3rd,Z3,Living,50,starboard
space,3-50-2-L,Division office No. 7,3rd,Z3,Living,50,port
space,3-60-0-A,Refrigerated stores No. 1,3rd,Z3,Stowage,60,centreline
space,3-60-1-L,Crew washroom & head No. 1,3rd,Z3,Living,60,starboard
space,3-60-2-L,Crew washroom & head No. 2,3rd,Z3,Living,60,port
space,3-70-1-L,Crew washroom & head No. 3,3rd,Z3,Living,70,starboard
space,3-70-3-T,Third deck trunk No. 2,3rd,Z3,Passage / trunk,70,starboard
space,3-72-0-A,Dry provisions storeroom No. 1,3rd,Z3,Stowage,72,centreline
space,3-72-2-L,Crew berthing No. 2,3rd,Z3,Living,72,port
space,3-80-1-L,Crew washroom & head No. 4,3rd,Z3,Living,80,starboard
space,3-82-2-L,Division office No. 8,3rd,Z3,Living,82,port
space,3-91-2-L,Crew washroom & head No. 6,3rd,Z3,Living,91,port
space,3-92-1-L,Crew washroom & head No. 5,3rd,Z3,Living,92,starboard
space,3-96-1-E,Air conditioning plant No. 1,3rd,Z4,Machinery / electrical,96,starboard
space,3-100-0-T,Third deck passage – midships,3rd,Z4,Passage / trunk,100,centreline
space,3-108-0-A,Refrigerated stores No. 2,3rd,Z4,Stowage,108,centreline
space,3-110-3-T,Third deck trunk No. 3,3rd,Z4,Passage / trunk,110,starboard
space,3-120-0-L,Supply department office,3rd,Z4,Living,120,centreline
space,3-128-2-E,Air conditioning plant No. 2,3rd,Z4,Machinery / electrical,128,port
space,3-140-0-Q,Cableway trunk Fr 140,3rd,Z4,Passage / trunk,140,centreline
space,3-148-0-L,Chief Petty Officer Berthing,3rd,Z4,Living,148,centreline
space,3-148-2-E,Switchgear Room No. 2,3rd,Z4,Electrical,148,port
space,3-150-3-T,Third deck trunk No. 4,3rd,Z4,Passage / trunk,150,starboard
space,3-152-0-Q,Cableway Trunk Zone 3 overhead,3rd,Z4,Passage / trunk,152,centreline
space,3-156-2-Q,Auxiliary Machinery Room No. 4,3rd,Z4,Machinery / electrical,156,port
space,3-160-2-Q,Passage & Trunk,3rd,Z4,Passage / trunk,160,port
space,3-164-2-Q,Ship's Store,3rd,Z4,Stowage,164,port
space,3-172-0-M,AC Plant No. 2,3rd,Z4,Machinery / electrical,172,centreline
space,3-172-1-E,Air conditioning plant No. 3,3rd,Z4,Machinery / electrical,172,starboard
space,3-184-0-Q,AC Plant No. 2 Machinery Room,3rd,Z4,Machinery / electrical,184,centreline
space,3-185-0-L,CPO Living Space,3rd,Z4,Living,185,centreline
space,3-190-3-T,Third deck trunk No. 5,3rd,Z4,Passage / trunk,190,starboard
space,3-192-1-L,Crew washroom & head No. 1,3rd,Z5,Living,192,starboard
space,3-192-2-E,IC Terminal Room,3rd,Z5,Electrical,192,port
space,3-192-2-L,Division office No. 1,3rd,Z5,Living,192,port
space,3-201-1-L,Crew berthing No. 1,3rd,Z5,Living,201,starboard
space,3-202-2-L,Crew berthing No. 2,3rd,Z5,Living,202,port
space,3-204-2-E,Air conditioning plant No. 4,3rd,Z5,Machinery / electrical,204,port
space,3-212-1-L,Crew berthing No. 3,3rd,Z5,Living,212,starboard
space,3-212-2-L,Crew washroom & head No. 2,3rd,Z5,Living,212,port
space,3-220-1-L,Division office No. 2,3rd,Z5,Living,220,starboard
space,3-220-2-L,Crew berthing No. 4,3rd,Z5,Living,220,port
space,3-230-0-A,Dry provisions storeroom No. 2,3rd,Z5,Stowage,230,centreline
space,3-230-2-L,Crew washroom & head No. 3,3rd,Z5,Living,230,port
space,3-230-3-T,Third deck trunk No. 6,3rd,Z5,Passage / trunk,230,starboard
space,3-231-1-L,Division office No. 3,3rd,Z5,Living,231,starboard
space,3-241-1-L,Crew berthing No. 5,3rd,Z5,Living,241,starboard
space,3-241-2-L,Division office No. 4,3rd,Z5,Living,241,port
space,3-246-0-Q,Aft IC room,3rd,Z5,Command & surveillance,246,centreline
space,3-251-1-L,Crew washroom & head No. 4,3rd,Z5,Living,251,starboard
space,3-251-2-L,Crew berthing No. 6,3rd,Z5,Living,251,port
space,4-12-0-V,Chain locker,4th,Z3,Tanks & voids,12,centreline
space,4-30-1-J,Forward JP-5 pump room – starboard,4th,Z3,Fuel / JP-5,30,starboard
space,4-30-2-J,Forward JP-5 pump room – port,4th,Z3,Fuel / JP-5,30,port
space,4-40-1-E,Emergency diesel generator room No. 1,4th,Z3,Machinery / electrical,40,starboard
space,4-40-2-E,Emergency diesel generator room No. 2,4th,Z3,Machinery / electrical,40,port
space,4-52-0-Q,High-pressure air compressor room – forward,4th,Z3,Machinery / electrical,52,centreline
space,4-60-1-M,Forward magazine No. 1 – upper level,4th,Z3,Magazine,60,starboard
space,4-60-2-M,Forward magazine No. 2 – upper level,4th,Z3,Magazine,60,port
space,4-63-3-Q,Storeroom No. 1,4th,Z3,Machinery / electrical,63,starboard
space,4-63-4-Q,Fan room No. 1,4th,Z3,Machinery / electrical,63,port
space,4-72-3-Q,Electrical distribution room No. 1,4th,Z3,Machinery / electrical,72,starboard
space,4-72-4-Q,Electrical distribution room No. 2,4th,Z3,Machinery / electrical,72,port
space,4-74-0-Q,Forward pump room,4th,Z3,Machinery / electrical,74,centreline
space,4-83-3-Q,Electrical distribution room No. 3,4th,Z3,Machinery / electrical,83,starboard
space,4-83-4-Q,Fan room No. 2,4th,Z3,Machinery / electrical,83,port
space,4-84-0-T,Fourth deck passage – forward,4th,Z3,Passage / trunk,84,centreline
space,4-92-3-Q,Storeroom No. 2,4th,Z3,Machinery / electrical,92,starboard
space,4-92-4-Q,Fan room No. 3,4th,Z3,Machinery / electrical,92,port
space,4-96-0-E,Main Machinery Room No. 1 – upper level,4th,Z4,Machinery / electrical,96,centreline
space,4-100-1-E,Switchgear Room No. 1,4th,Z4,Electrical,100,starboard
space,4-102-2-E,Switchboard Room No. 1,4th,Z4,Electrical,102,port
space,4-110-2-W,Reserve Feed Water Tank,4th,Z4,Tanks & voids,110,port
space,4-116-0-E,Reactor Compartment No. 1 – upper level,4th,Z4,Reactor plant (restricted),116,centreline
space,4-118-1-Q,Reactor auxiliaries room No. 1,4th,Z4,Reactor plant (restricted),118,starboard
